HNXFIN
206.72
3.53	1.74
25021300	328.29	
BVS	9.7	8.1	8.9	8.6	2300	8.7	4750	8.8	1250	0	0	8.9	140	16320	8.9	4380	9	2250	9.1	1590	8.9	8.7	8.82	2200	5300	1658447	0	0	
HBS	2	1.8	1.9	0	0	1.8	3370	1.9	70	0.1	5.26	2	10	1340	2	2160	0	0	0	0	2	1.9	1.9	0	0	1594625	0	0	
VNR	20.9	17.1	19	18.1	10	18.2	50	18.3	50	0	0	0	0	0	19	670	19.5	30	19.9	560	0	0	19	0	0	2722179	0	0	
PSI	2.5	2.1	2.3	0	0	2.1	10	2.3	10	0	0	0	0	0	2.4	20	2.5	20	0	0	0	0	2.3	0	0	2039450	0	0	
TIG	7.2	6	6.6	6.3	11640	6.4	10590	6.5	10800	0	0	6.6	350	106530	6.6	19840	6.7	30140	6.8	15870	6.6	6.4	6.52	2000	30000	2851286	0	0	
EVS	9.1	7.5	8.3	0	0	0	0	7.5	30	-0.4	-4.82	7.9	10	3110	7.9	90	8	40	8.3	250	8	7.5	7.5	0	0	6000040	0	0	
VIG	1	0.8	0.9	0	0	0	0	0.8	68140	0	0	0.9	140	8850	0.9	250	1	18480	0	0	0.9	0.8	0.9	160	0	1634811	0	0	
NVB	8.8	7.2	8	7.7	12360	7.8	10550	7.9	1010	0	0	8	20	194080	8	4160	8.1	12020	8.2	7150	8.1	7.8	7.94	0	0	10469333	0	0	
MBS	10.4	8.6	9.5	9.3	900	9.4	1330	9.5	1610	0.1	1.05	9.6	300	2250	9.6	2230	9.7	1830	9.8	1690	9.6	9.5	9.55	0	0	8045509	0	0	
PVI	34.1	27.9	31	30.3	110	30.4	130	30.5	10	-0.5	-1.61	30.5	190	1650	30.9	520	31	2800	31.1	210	30.7	30.4	30.51	700	0	10698797	0	0	
IVS	7.7	6.3	7	7	230	7.1	50	7.2	100	0.7	10	7.7	10	2160	7.7	10	0	0	0	0	7.7	7.1	7.43	150	210	1641143	0	0	
PTI	20.2	16.6	18.4	17	160	17.2	10	17.3	10	-0.3	-1.63	18.1	10	10	18	90	18.3	20	20	80	18.1	18.1	18.1	0	0	913535	0	0	
VIX	5.3	4.5	4.9	4.8	1420	4.9	7400	5	350	0.3	6.12	5.2	10	6800	5.2	890	5.3	7610	0	0	5.2	5	5.02	0	0	5565390	0	0	
ART	3	2.6	2.8	0	0	2.6	129960	2.7	5600	-0.1	-3.57	2.7	80	133890	2.8	84140	2.9	58080	3	198890	2.9	2.7	2.71	50	8500	4200018	0	0	
PV2	2.7	2.3	2.5	0	0	0	0	2.4	30	0	0	0	0	0	2.6	1130	2.7	1500	0	0	0	0	2.5	0	0	1828500	0	0	
WSS	1.9	1.7	1.8	0	0	0	0	1.7	1280	-0.1	-5.56	1.7	170	570	1.8	200	1.9	190	0	0	1.8	1.7	1.74	0	50	2346830	0	0	
API	10.8	9	9.9	9.5	10	9.6	10	9.7	10	0.7	7.07	10.6	10	220	10.7	10	10.8	50	0	0	10.6	9.8	9.84	0	0	177107	0	0	
APS	2.5	2.1	2.3	0	0	0	0	2.1	620	-0.1	-4.35	2.2	10	10	2.2	170	2.3	1930	2.4	390	2.2	2.2	2.2	0	0	2750605	0	0	
SHB	13.2	10.8	12	12.9	38650	13	30670	13.1	740	1.2	10	13.2	10	1383620	13.2	86870	0	0	0	0	13.2	11.5	12.77	863	220000	34380670	0	0	
SHS	9.5	7.9	8.7	8.6	22630	8.7	30600	8.8	110	0.1	1.15	8.8	1890	156670	8.9	11640	9	19200	9.1	18510	9.1	8.6	8.86	180	9460	8393493	0	0	
SHN	7.7	6.3	7	6.8	60	6.9	130	7	500	0	0	7	30	140	7.5	370	7.6	40	7.7	110	7	7	7	0	0	6343684	0	0	
ACB	24.6	20.2	22.4	22.2	50990	22.3	49190	22.4	9260	0	0	22.4	10	483910	22.5	21150	22.6	21210	22.7	32100	22.7	22.3	22.46	0	0	0	0	0	
