VNSML
719.73
-1.34	-0.19
721.07	?	0	40	0.00	
720.4	?	-0.09	45610430	392.94	
720.31	?	-0.11	49044780	418.97	
RAL	89.9	78.3	84.1	82.1	50	82.3	1	82.5	1	-0.1	-0.12	84	59	714	84	144	84.1	30	85	62	84	84	82	0	0	547134	
BSI	8.23	7.17	7.7	7.7	110	7.71	134	7.72	300	0.1	1.3	7.8	393	484	7.91	2	7.92	21	7.93	50	7.8	7.8	7.7	0	0	4950453	
DHM	9.3	8.1	8.7	8.72	716	8.85	366	8.9	188	0.3	3.45	9	930	31486	9	1436	9.09	200	9.1	2050	9	9	8.56	0	0	1531338	
BFC	13.55	11.85	12.7	12.45	725	12.5	1542	12.55	1367	-0.15	-1.18	12.55	2913	80448	12.65	2944	12.7	2228	12.75	1267	12.55	12.95	12.3	1442	142	2490947	
HVH	8.51	7.41	7.96	7.84	4	7.85	1300	7.88	200	-0.05	-0.63	7.91	45	16928	7.91	213	7.92	10	7.93	991	7.91	8	7.85	659	388	961941	
D2D	62	54	58	58	1893	58.1	1470	58.2	609	0.6	1.03	58.6	1311	26585	58.6	69	58.7	156	58.8	749	58.6	59.3	58.1	413	91	901642	
TLH	3.49	3.05	3.27	3.2	392	3.21	700	3.22	2027	-0.04	-1.22	3.23	4752	17754	3.23	548	3.27	48	3.28	1211	3.23	3.28	3.2	0	0	4905566	
TDH	9.29	8.09	8.69	8.55	1887	8.59	2100	8.6	2334	-0.09	-1.04	8.6	5891	57686	8.63	500	8.66	600	8.67	2100	8.6	8.7	8.6	9879	737	1727030	
VPG	20.55	17.95	19.25	0	0	18.25	61	19.4	1	0.25	1.3	19.5	9	1645	19.5	91	19.6	10	19.7	16	19.5	19.5	18.2	0	54	1294269	
ITC	13.4	11.7	12.55	12.1	101	12.2	20	12.4	1	-0.15	-1.2	12.4	20	57	12.95	29	13	487	13.2	156	12.4	12.95	12.4	0	0	3518729	
UIC	43.7	38	40.85	40.45	5	40.5	215	40.7	29	-0.05	-0.12	40.8	1	1505	40.8	136	40.85	53	40.9	20	40.8	41	40.35	11	0	230175	
CNG	22.2	19.3	20.75	20.5	233	20.55	8	20.6	5	0	0	20.75	1	1669	20.75	17	20.95	10	21	218	20.75	20.75	20.4	53	0	755755	
HHS	4.49	3.91	4.2	4.1	15375	4.11	7580	4.12	8583	-0.08	-1.9	4.12	28600	215116	4.14	5000	4.16	5000	4.17	10	4.12	4.24	4.12	0	9453	12590299	
CCL	7.74	6.74	7.24	7	1984	7.01	250	7.02	71	-0.22	-3.04	7.02	384	13208	7.13	40	7.19	211	7.2	598	7.02	7.25	7	0	0	2111832	
