HNXCON
110.21
-1.73	-1.55
8299900	30.19	
UNI	4.5	3.7	4.1	0	0	3.7	50	3.8	1050	0	0	0	0	0	4.2	150	0	0	0	0	0	0	4.1	0	0	739633	0	0	
VMC	11	9	10	9.1	100	9.6	110	9.7	40	-0.3	-3	9.7	10	230	9.8	250	9.9	100	10	550	9.8	9.7	9.8	0	0	921000	0	0	
QTC	20.2	16.6	18.4	16.6	50	17.1	10	17.2	10	-0.6	-3.26	17.8	10	10	17.9	30	18	20	18.5	50	17.8	17.8	17.8	0	0	48926	0	0	
VMI	0.7	0.5	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	449469	0	0	
SDT	3.1	2.7	2.9	0	0	2.7	180	2.8	160	0	0	2.9	10	30	2.9	4460	3	4970	3.1	400	2.9	2.8	2.87	0	0	1717326	0	0	
LHC	77.2	63.2	70.2	65.1	10	66	150	66.1	60	-4	-5.7	66.2	10	730	69.5	30	69.9	30	70	340	69.5	66	69.26	0	40	94456	0	0	
LUT	1.9	1.7	1.8	0	0	0	0	0	0	0	0	0	0	0	1.7	70	1.8	150	1.9	170	0	0	1.8	0	0	732722	0	0	
MST	3	2.6	2.8	0	0	0	0	2.6	61670	-0.1	-3.57	2.7	10	164100	2.7	2910	2.8	23780	2.9	70660	2.9	2.6	2.73	0	110	1724909	0	0	
VE8	9.9	8.1	9	0	0	0	0	0	0	0	0	0	0	0	9.2	10	9.5	100	0	0	0	0	9	0	0	87680	0	0	
CMS	2.7	2.3	2.5	0	0	2.3	340	2.4	2310	0	0	2.5	10	60	2.5	720	2.6	810	2.7	440	2.5	2.5	2.5	0	0	816716	0	0	
TKC	3.5	2.9	3.2	0	0	2.9	40	3	30	-0.1	-3.12	3.1	10	420	3.1	930	3.2	1040	3.3	1200	3.2	3.1	3.2	0	0	556469	0	0	
