HNXMAN
176.56
-0.64	-0.36
14988100	136.81	
CTP	3.3	2.7	3	0	0	2.8	110	2.9	40	0	0	3	10	100	3	1330	3.1	50	3.3	100	3	2.8	2.82	0	0	583701	0	0	
VIT	15.9	13.1	14.5	14	850	14.1	10	14.2	130	-0.3	-2.07	14.2	160	210	14.6	120	14.7	120	14.8	150	14.5	14.2	14.26	0	0	944950	0	0	
CTT	10.5	8.7	9.6	0	0	8.8	300	9.6	140	0	0	9.6	160	160	0	0	0	0	0	0	9.6	9.6	9.6	0	0	228970	0	0	
CTB	34.6	28.4	31.5	29.1	40	29.5	200	29.6	10	0	0	0	0	0	33.9	100	34.6	60	0	0	0	0	31.5	0	0	586225	0	0	
PMP	8.4	7	7.7	0	0	0	0	7.7	60	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7	0	0	203380	0	0	
SDN	32.2	26.4	29.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.3	0	0	36143	0	0	
SDG	35.6	29.2	32.4	0	0	0	0	0	0	0	0	0	0	0	29.2	10	32.4	20	0	0	0	0	32.4	0	0	330987	0	0	
KTS	9.3	7.7	8.5	7.7	20	8	200	8.1	10	-0.3	-3.53	8.2	10	10	9	140	0	0	0	0	8.2	8.2	8.2	0	0	192493	0	0	
TTC	13.2	10.8	12	0	0	0	0	10.8	50	0	0	0	0	0	11.9	20	12	60	12.1	100	0	0	12	0	0	259298	0	0	
SAF	55	45	50	48.8	20	48.9	20	49	20	0	0	0	0	0	52.7	10	52.8	10	53	30	0	0	50	0	0	359611	0	0	
TDT	11.1	9.1	10.1	9.7	520	9.8	650	9.9	1320	-0.1	-0.99	10	20	4290	10	220	10.1	2320	10.2	1310	10.1	9.9	10	0	0	569411	0	0	
VHE	6.8	5.6	6.2	5.7	180	5.8	50	5.9	50	-0.2	-3.23	6	10	220	6.2	640	6.3	500	6.4	570	6.2	6	6.05	0	0	0	0	0	
MCC	12.6	10.4	11.5	0	0	0	0	11.5	200	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	0	0	240366	0	0	
NTH	31.6	26	28.8	0	0	0	0	26.2	30	-0.3	-1.04	28.5	10	20	28.5	130	28.8	50	29	100	28.5	28.5	28.5	0	0	529300	0	0	
BLF	2.8	2.4	2.6	0	0	0	0	2.5	410	0.2	7.69	2.8	10	280	2.8	990	0	0	0	0	2.8	2.5	2.53	0	0	536148	0	0	
NST	18.4	15.2	16.8	0	0	0	0	0	0	0	0	0	0	0	15.2	950	16.8	100	0	0	0	0	16.8	0	0	448674	0	0	
VTS	34.7	28.5	31.6	0	0	0	0	0	0	0	0	0	0	0	28.5	890	31.6	10	0	0	0	0	31.6	0	0	52936	0	0	
NTP	38.7	31.7	35.2	33.8	110	33.9	210	34.8	10	-0.8	-2.27	34.4	30	2630	34.9	590	35	210	35.1	100	35.2	34.4	34.82	650	0	2987389	0	0	
VTL	17.9	14.7	16.3	0	0	0	0	14.7	10	0	0	0	0	0	17.9	10	0	0	0	0	0	0	16.3	0	0	243261	0	0	
NBW	32.8	27	29.9	0	0	0	0	0	0	2.8	9.36	32.7	10	10	29	100	29.9	50	31	20	32.7	32.7	32.7	0	0	225960	0	0	
HTP	8.8	7.2	8	7.3	60	7.4	30	8	180	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	88044	0	0	
SIC	9.7	8.1	8.9	0	0	0	0	8.1	100	-0.2	-2.25	8.7	250	830	8.7	280	8.8	10	8.9	200	8.7	8.7	8.7	0	0	1168848	0	0	
PBP	7.1	5.9	6.5	5.9	120	6	230	6.1	90	-0.4	-6.15	6.1	10	10	6.5	40	6.6	110	6.9	300	6.1	6.1	6.1	0	0	231111	0	0	
X20	8.9	7.3	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	0	0	845040	0	0	
BTS	4.5	3.7	4.1	0	0	3.7	60	4	60	-0.1	-2.44	4	40	40	4.1	10	4.2	160	4.3	20	4	4	4	0	0	5863673	0	0	
DID	5.5	4.5	5	0	0	0	0	0	0	0	0	0	0	0	4.5	250	0	0	0	0	0	0	5	0	0	389730	0	0	
THB	9.1	7.5	8.3	7.5	130	7.8	100	8	100	0.6	7.23	8.9	10	10	8.9	30	9	160	9.1	100	8.9	8.9	8.9	0	0	513483	0	0	
QNC	3.1	2.7	2.9	0	0	0	0	2.7	500	0	0	0	0	0	3.1	620	0	0	0	0	0	0	2.9	0	0	968113	0	0	
TBX	24.5	20.1	22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3	0	0	73981	0	0	
MEC	0.7	0.5	0.6	0	0	0	0	0.5	3780	-0.1	-16.67	0.5	170	1710	0.6	2760	0.7	11350	0	0	0.6	0.5	0.5	0	0	340608	0	0	
L35	7.9	6.5	7.2	0	0	0	0	6.6	100	0	0	0	0	0	7.5	40	7.9	100	0	0	0	0	7.2	0	0	159972	0	0	
VHL	26.2	21.6	23.9	22.8	10	22.9	10	23.1	10	0	0	0	0	0	24.5	50	26	3130	26.2	240	0	0	23.9	0	0	1174192	0	0	
NHP	0.4	0.2	0.3	0	0	0.2	23090	0.3	111110	0.1	33.33	0.4	10	630	0.4	55530	0	0	0	0	0.4	0.4	0.4	0	0	1335938	0	0	
NET	52.8	43.2	48	44.4	30	45	300	46	200	1	2.08	49	10	50	49	50	49.5	30	49.8	10	49	44	45.84	0	0	1080076	0	0	
HHC	111.1	90.9	101	0	0	0	0	0	0	0	0	0	0	0	102	10	0	0	0	0	0	0	101	0	0	799044	0	0	
VCS	72.1	59.1	65.6	65.5	240	65.6	1030	65.7	100	0.1	0.15	65.7	20	30520	65.8	410	65.9	130	66	610	67	65	65.69	590	0	7418370	0	0	
HHP	12.9	10.7	11.8	11.4	1240	11.5	1610	11.6	410	-0.1	-0.85	11.7	10	18610	11.7	450	11.8	380	11.9	550	12	11.5	11.71	0	0	851793	0	0	
MBG	8.9	7.3	8.1	0	0	0	0	0	0	-0.8	-9.88	7.3	50	1073930	0	2760	7.4	480	7.5	2610	8.8	7.3	7.45	0	0	2111227	0	0	
PHN	29.7	24.3	27	0	0	24.6	100	26.5	10	0	0	0	0	0	27	200	27.9	50	28.2	120	0	0	27	0	0	8	0	0	
VBC	20.4	16.8	18.6	0	0	0	0	16.8	110	-1.6	-8.6	17	10	10	17.5	10	18.6	100	0	0	17	17	17	0	0	349843	0	0	
NBP	13.2	10.8	12	0	0	0	0	11.2	40	0	0	12	10	10	12	40	12.2	200	12.4	50	12	12	12	0	0	530279	0	0	
QHD	21.7	17.9	19.8	18.2	10	19	300	19.1	100	-0.7	-3.54	19.1	10	10	21.1	50	21.2	100	21.3	100	19.1	19.1	19.1	0	0	267430	0	0	
HCC	11.6	9.6	10.6	10.2	50	10.3	40	10.4	50	-0.1	-0.94	10.5	50	150	10.6	70	10.7	260	10.8	50	10.5	10.5	10.5	0	0	221080	0	0	
DZM	2.5	2.1	2.3	2.4	2000	2.5	6500	0	1550	0.2	8.7	2.5	10	730	0	0	0	0	0	0	2.5	2.4	2.49	0	0	209329	0	0	
SHE	19.8	16.2	18	17.5	100	17.6	50	18	300	0	0	0	0	0	18.5	100	19	500	19.8	720	0	0	18	0	0	229040	0	0	
SEB	31.3	25.7	28.5	28.5	300	28.6	220	28.8	50	2.5	8.77	31	210	490	31	100	0	0	0	0	31	30	30.54	0	0	1563244	0	0	
MIM	13.5	11.1	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3	0	0	165835	0	0	
CET	1.9	1.7	1.8	0	0	0	0	1.7	210	0	0	1.8	10	8740	1.8	1890	1.9	2750	0	0	1.8	1.7	1.7	10	0	295740	0	0	
DHP	10.7	8.9	9.8	0	0	9	100	9.5	50	0	0	0	0	0	10.6	20	10.7	90	0	0	0	0	9.8	0	0	414407	0	0	
PMS	15.4	12.6	14	12.8	120	13.5	100	13.6	100	-0.3	-2.14	13.7	100	110	15	50	15.2	50	15.3	100	13.7	12.8	13.62	0	0	315545	0	0	
VDL	28	23	25.5	0	0	0	0	0	0	0	0	0	0	0	23	20	25	10	25.5	160	0	0	25.5	0	0	706295	0	0	
SJ1	27.5	22.5	25	0	0	0	0	0	0	0	0	0	0	0	22.5	620	26.5	10	0	0	0	0	25	0	0	1029806	0	0	
PDB	8.8	7.2	8	7.7	650	7.9	10	8	10	0	0	8	10	10	8.1	20	8.2	560	8.3	190	8	8	8	0	0	355877	0	0	
L43	2.9	2.5	2.7	0	0	0	0	0	0	0	0	0	0	0	2.7	520	2.9	150	0	0	0	0	2.7	0	0	171450	0	0	
HKB	0.9	0.7	0.8	0	0	0	0	0.7	12500	-0.1	-12.5	0.7	800	45830	0.8	46470	0.9	32460	0	0	0.8	0.7	0.7	0	0	2462558	0	0	
HJS	26.4	21.6	24	21.6	110	22.1	50	23	200	-1	-4.17	23	40	140	24.5	100	24.9	10	25	10	23	23	23	0	0	1027132	0	0	
HVT	40.7	33.3	37	0	0	0	0	0	0	0	0	37	10	10	37	100	0	0	0	0	37	37	37	0	0	518626	0	0	
HDA	8.9	7.3	8.1	7.8	2110	7.9	1880	8	890	-0.1	-1.23	8	1000	24790	8.1	350	8.2	270	8.3	470	8.2	8	8.09	0	0	498057	0	0	
CJC	18.8	15.4	17.1	0	0	0	0	0	0	0	0	0	0	0	17.5	560	0	0	0	0	0	0	17.1	0	0	194710	0	0	
TKU	14	11.6	12.8	0	0	0	0	0	0	0	0	0	0	0	12.4	200	12.5	310	12.7	300	0	0	12.8	0	0	53736	0	0	
LM7	4.7	3.9	4.3	0	0	0	0	0	0	-0.4	-9.3	3.9	10	50	3.9	330	4.3	750	4.4	30	3.9	3.9	3.9	0	0	244660	0	0	
ITQ	2.7	2.3	2.5	0	0	2.3	11690	2.4	5250	0	0	2.5	10	6970	2.5	7410	2.6	11630	2.7	5440	2.5	2.4	2.42	0	0	1165771	0	0	
BTW	53.9	44.1	49	0	0	0	0	0	0	0	0	0	0	0	45.5	20	49	210	0	0	0	0	49	0	0	265131	0	0	
KVC	1	0.8	0.9	0	0	0	0	0.8	87850	0	0	0.9	280	62830	0.9	50340	1	60430	0	0	0.9	0.8	0.81	0	0	2272780	0	0	
GKM	19.3	15.9	17.6	17.1	470	17.2	180	17.3	60	0.1	0.57	17.7	20	14330	17.7	180	17.8	960	17.9	790	17.7	17.5	17.61	0	0	729301	0	0	
ALT	13	10.8	11.9	0	0	0	0	10.8	30	0	0	0	0	0	13	200	0	0	0	0	0	0	11.9	0	0	282665	0	0	
GDW	43.2	35.4	39.3	0	0	0	0	0	0	0	0	0	0	0	0	10	35.4	960	39.3	10	0	0	39.3	0	0	415360	0	0	
GMX	26.6	21.8	24.2	0	0	0	0	22	10	0	0	0	0	0	24	200	0	0	0	0	0	0	24.2	0	0	250304	0	0	
STP	7.1	5.9	6.5	0	0	0	0	6	10	0	0	0	0	0	6.4	100	6.5	110	0	0	0	0	6.5	0	0	388253	0	0	
VGS	8.8	7.2	8	7.6	600	7.8	300	7.9	1500	0	0	8	50	6620	8.1	2150	8.2	850	8.3	3440	8.1	7.9	8.02	0	0	1997555	0	0	
MEL	9.6	8	8.8	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	8.8	0	0	734870	0	0	
NGC	3.3	2.7	3	0	0	0	0	0	0	-0.3	-10	2.7	10	10	2.7	170	3	80	3.3	50	2.7	2.7	2.7	0	0	81496	0	0	
HLY	49	40.2	44.6	0	0	0	0	0	0	0	0	0	0	0	44.6	10	0	0	0	0	0	0	44.6	0	0	43044	0	0	
NHC	38.1	31.3	34.7	0	0	0	0	0	0	0	0	0	0	0	34	200	34.6	50	35	480	0	0	34.7	0	0	97297	0	0	
MCF	10.2	8.4	9.3	0	0	8.4	50	8.5	10	0	0	0	0	0	9	20	9.2	30	9.3	220	0	0	9.3	0	0	426337	0	0	
PGN	11.9	9.9	10.9	0	0	10	50	10.1	10	0	0	0	0	0	11.4	150	11.8	10	0	0	0	0	10.9	0	0	161270	0	0	
TPP	13.3	10.9	12.1	0	0	0	0	0	0	0	0	0	0	0	13.3	10	0	0	0	0	0	0	12.1	0	0	971887	0	0	
VTH	11.5	9.5	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	0	243990	0	0	
SLS	60	49.2	54.6	53	100	53.1	110	53.2	30	-0.6	-1.1	54	10	460	54.3	10	54.4	10	54.5	40	54.4	53	53.08	0	0	443620	0	0	
MPT	1.4	1.2	1.3	0	0	0	0	1.2	26230	0	0	1.3	90	510	1.3	3200	1.4	33090	0	0	1.3	1.2	1.25	0	0	823184	0	0	
SGC	63.3	51.9	57.6	52.1	120	53	10	53.2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	57.6	0	0	343746	0	0	
S74	4.7	3.9	4.3	0	0	0	0	4.3	300	0	0	0	0	0	4.7	50	0	0	0	0	0	0	4.3	0	0	308588	0	0	
HAD	16	13.2	14.6	13.6	10	14	250	14.1	110	-0.5	-3.42	14.1	10	830	14.2	220	14.5	470	14.6	170	14.5	14.1	14.27	20	0	156539	0	0	
PPS	7.1	5.9	6.5	6.3	20	6.4	20	6.5	70	0	0	0	0	0	6.9	40	7	70	7.1	2690	0	0	6.5	0	0	199738	0	0	
DGC	35.5	29.1	32.3	32.4	1420	32.5	2310	32.6	1020	0.3	0.93	32.6	200	17490	32.7	120	32.8	1550	32.9	1280	32.8	32.1	32.57	0	0	6227640	0	0	
