HNX30
236.85
5.12	2.21
67420300	806.50	
VC3	18.4	15.2	16.8	16.3	930	16.4	870	16.5	340	-0.1	-0.6	16.7	30	20420	16.7	1470	16.9	570	17	1110	16.9	16.5	16.64	0	0	2988763	
NRC	10.3	8.5	9.4	10	400	10.3	2190	0	200	0.9	9.57	10.3	100	19590	0	0	0	0	0	0	10.3	9.4	10.28	0	10	671185	
KLF	2.2	1.8	2	1.9	244540	2	141880	2.1	68500	0.2	10	2.2	100	761330	2.2	331300	0	0	0	0	2.2	2	2.11	0	0	7978655	
DGC	45.6	37.4	41.5	41.4	540	41.5	100	41.6	330	0.1	0.24	41.6	750	40410	41.7	620	41.8	2870	41.9	880	42	41.2	41.74	0	0	6229625	
PVI	33.6	27.6	30.6	30.5	1030	30.6	80	30.7	500	0.1	0.33	30.7	10	4520	30.8	230	30.9	230	31	1120	30.8	30.6	30.66	0	150	10693877	
PVC	6.6	5.4	6	5.9	8240	6	14970	6.1	480	0.2	3.33	6.2	290	45690	6.2	3780	6.3	2930	6.4	6000	6.3	6	6.13	0	7770	1892892	
TVC	28.8	23.6	26.2	25.8	6640	25.9	4440	26	2300	-0.2	-0.76	26	10	70580	26.1	400	26.2	200	26.3	340	26.6	23.6	24.43	900	0	1959758	
ACB	27.7	22.7	25.2	25.2	20850	25.3	11200	25.4	17990	0.2	0.79	25.4	100	608400	25.5	3850	25.6	38770	25.7	35780	26	25.2	25.63	0	0	0	
VGS	9	7.4	8.2	8	220	8.1	360	8.2	70	0	0	8.2	100	4100	8.3	3370	8.4	5200	8.5	420	8.4	8.2	8.25	0	1400	1997545	
L14	71.3	58.5	64.9	66.5	190	66.8	100	66.9	10	2.6	4.01	67.5	10	9370	67.5	1090	67.8	10	68	230	67.5	63.5	66.57	0	0	904963	
BVS	12.1	9.9	11	11	1850	11.1	560	11.2	70	0.2	1.82	11.2	30	16750	11.3	270	11.4	2000	11.5	1870	11.4	11	11.18	1010	1000	1675397	
VCS	74.9	61.3	68.1	68.7	250	68.8	160	69	230	1.1	1.62	69.2	500	55990	69.2	560	69.3	390	69.4	10	70	68	69.17	6020	8	7401150	
VCG	27.7	22.7	25.2	24.9	780	25	1420	25.1	300	0	0	25.2	40	17630	25.2	470	25.3	1130	25.4	620	25.2	25	25.03	0	0	21442549	
MBS	11.7	9.7	10.7	11	2160	11.1	2710	11.2	2620	0.7	6.54	11.4	50	66360	11.4	110	11.5	4570	11.6	1870	11.4	10.9	11.24	0	0	8045219	
SHS	12.7	10.5	11.6	12.6	4340	12.7	27660	0	6820	1.1	9.48	12.7	100	630440	0	0	0	0	0	0	12.7	11.8	12.61	60	27750	8693883	
DP3	78.1	63.9	71	68.8	80	69	350	69.1	90	-1.9	-2.68	69.1	10	1320	70	250	71	20	72	10	71	68	69.05	0	20	417434	
SLS	58.3	47.7	53	54	220	54.2	190	54.3	10	2	3.77	55	10	2880	55	40	55.4	10	55.5	10	55.5	53.7	54.31	0	0	443620	
DDG	30.2	24.8	27.5	27.1	470	27.2	100	27.3	50	-0.1	-0.36	27.4	10	7690	27.4	120	27.5	350	27.6	100	27.8	27	27.29	0	0	1451980	
PVS	14.7	12.1	13.4	13.8	45230	13.9	31840	14	46660	0.6	4.48	14	580	1204340	14.1	34050	14.2	37990	14.3	39390	14.2	13.6	13.9	0	1660	17449708	
PVB	16.1	13.3	14.7	15.6	1550	15.7	1940	15.8	510	1.2	8.16	15.9	10	64130	15.9	2080	16	6660	16.1	10440	16	14.9	15.41	0	0	1057591	
NDN	22.5	18.5	20.5	18.9	420	19	1650	19.1	2950	-1.4	-6.83	19.1	100	71800	19.2	260	19.3	2400	19.4	1550	20.5	19	19.52	0	112	2319157	
LHC	76.8	63	69.9	69	90	69.9	150	70	10	1	1.43	70.9	50	590	71	200	71.5	100	71.8	40	72	69.9	70.48	220	0	94876	
VMC	10.7	8.9	9.8	9.7	220	9.8	780	9.9	100	0.2	2.04	10	30	3330	10.1	50	10.2	110	10.3	10	10.1	9.7	9.94	100	0	920750	
TNG	16.2	13.4	14.8	14.6	4980	14.7	9250	14.8	7650	0.1	0.68	14.9	100	321130	14.9	2870	15	11330	15.1	7110	15.6	14.7	15.14	0	0	2771583	
CAP	31.7	26.1	28.9	28.7	100	28.8	30	28.9	10	0.1	0.35	29	10	2020	29	340	29.1	200	29.2	210	29.2	28.9	29.01	0	1	248198	
CEO	8.6	7.2	7.9	8.4	6880	8.5	15480	8.6	280	0.7	8.86	8.6	460	480490	0	0	0	0	0	0	8.6	7.9	8.4	6020	0	8556192	
DTD	13.7	11.3	12.5	12.1	830	12.2	1250	12.3	1060	-0.1	-0.8	12.4	10	10060	12.4	240	12.5	2470	12.6	2360	12.6	12.2	12.45	0	50	1202979	
DHT	48.9	40.1	44.5	44.6	490	44.7	280	44.8	100	0.5	1.12	45	300	7820	45	2370	45.2	190	45.5	160	45.1	44.7	44.93	0	0	969265	
SHB	17.6	14.4	16	16.1	25120	16.2	12540	16.3	5590	0.4	2.5	16.4	50	768660	16.4	18510	16.5	88410	16.6	52710	16.6	15.9	16.36	270	85050	35168217	
HUT	2.5	2.1	2.3	2.3	199710	2.4	102470	2.5	30240	0.2	8.7	2.5	40	1424190	0	0	0	0	0	0	2.5	2.4	2.49	200	0	12126401	
