VNSI
1101.46
-18.38	-1.67
1119.9	0.01	325890	4.20	
1105.3	-1.32	66562910	1433.40	
1105.85	-1.27	72695740	1575.61	
BMP	52	45.2	48.6	48.25	200	48.3	805	48.35	2174	-0.25	-0.51	48.35	1642	12993	48.5	392	48.55	209	48.6	1007	48.35	48.75	48.35	856	1824	1629974	
CTD	74.1	64.5	69.3	73.6	507	73.8	250	74	17	4.8	6.93	74.1	4517	119762	0	0	0	0	0	0	74.1	74.1	69.6	1454	4458	195193	
DCM	9.42	8.2	8.81	8.4	48313	8.41	1100	8.42	9882	-0.39	-4.43	8.42	21709	197625	8.54	1000	8.55	10	8.56	2273	8.42	8.92	8.42	813	3125	24934539	
DPM	16.1	14	15.05	14.8	17346	14.85	18052	14.9	26306	-0.15	-1	14.9	26565	535035	14.95	590	15	3145	15.05	1347	14.9	15.65	14.9	15764	9934	14358732	
FPT	52.2	45.4	48.8	47.9	680	47.95	2	48	1002	-0.8	-1.64	48	17416	209858	48.3	110	48.4	3	48.45	974	48	49.4	48	2189	2189	0	
HCM	21.2	18.5	19.85	18.65	8695	18.7	7079	18.75	1018	-1.05	-5.29	18.8	36750	401596	18.8	2459	18.9	3557	19	1500	18.8	20	18.7	18741	15662	14137347	
MBB	18.8	16.4	17.6	17.2	9284	17.25	237067	17.3	757	-0.3	-1.7	17.3	66734	1081109	17.35	19243	17.4	8873	17.45	8917	17.3	17.8	17.3	42670	0	0	
NT2	22.85	19.95	21.4	21.35	100	21.4	1396	21.45	336	0.05	0.23	21.45	2543	61595	21.5	1131	21.6	1230	21.65	1468	21.45	21.75	21.4	26060	1094	8968726	
NVL	57.1	49.7	53.4	53.6	1508	53.7	1254	53.8	273	0.4	0.75	53.8	5457	104871	53.9	1402	54	2096	54.1	3020	53.8	54.1	52.5	4643	1520	31414223	
PAN	24.05	20.95	22.5	21.7	200	21.8	350	21.9	144	-0.6	-2.67	21.9	106	6780	22.25	30	22.3	15	22.4	100	21.9	22.5	21.9	0	1040	1035292	
PNJ	68.6	59.8	64.2	62.8	34	62.9	5	63	4374	-1.2	-1.87	63	8664	126840	63.7	1604	63.8	582	63.9	467	63	65	63	20000	20000	0	
PVD	11.9	10.4	11.15	10.7	11657	10.75	3576	10.8	20750	-0.35	-3.14	10.8	36375	725715	10.85	332	10.9	3790	10.95	9233	10.8	11.3	10.8	1310	1375	15375897	
REE	34.75	30.25	32.5	31.45	8	31.5	2324	31.55	46	-0.95	-2.92	31.55	7231	95999	31.7	200	31.75	795	31.8	100	31.55	32.6	31.55	0	0	0	
SBT	16.05	13.95	15	14.8	6943	14.85	3215	14.9	2000	-0.05	-0.33	14.95	16106	247567	14.95	1897	15	10104	15.05	6701	14.95	15.3	14.8	10300	7691	55227217	
SSI	16.4	14.3	15.35	14.8	2756	14.85	230	14.9	5668	-0.45	-2.93	14.9	44669	793801	14.95	100	15	47634	15.05	5450	14.9	15.55	14.9	62213	57179	29778928	
STB	11.1	9.68	10.4	10	79585	10.05	24724	10.1	27184	-0.3	-2.88	10.1	171277	1536855	10.15	2094	10.2	11507	10.25	7393	10.1	10.55	10	16812	30365	27499695	
VIC	103.6	90.2	96.9	96.7	303	96.8	283	96.9	3211	0	0	96.9	10865	59144	97	402	97.1	60	97.2	1934	96.9	97.9	96.5	31984	11211	76758295	
VJC	120.9	105.1	113	112.7	434	112.8	162	112.9	325	0	0	113	3669	49687	113	1530	113.4	15	113.5	11	113	115.2	113	1619	17620	6210974	
VNM	125.8	109.4	117.6	114.8	37	114.9	1	115	5528	-2.6	-2.21	115	21538	110835	115.3	5	115.5	200	115.8	2060	115	117.8	115	35973	30449	71818464	
VPB	25.8	22.5	24.15	22.9	8237	22.95	637	23	8881	-1.15	-4.76	23	98409	791907	23.1	99	23.15	3507	23.2	7228	23	24.45	23	3172	86	0	
