VNX50
1319.13
-23.51	-1.78
0	0	0	0	
1325.27	-1.31	182081673	4008.54	
1325.26	-1.31	195946703	4338.37	
ACB	25.6	21	23.3	22.6	12770	22.7	24780	22.8	2800	-0.5	-2.15	22.8	20	638670	22.9	14810	23	16310	23.1	3530	23.5	23.7	22.8	0	0	0	
BVH	55.6	48.4	52	50.2	42	50.4	201	50.5	4366	-1.5	-2.88	50.5	12286	180421	50.8	430	50.9	51	51	2781	50.5	53.2	50.5	31301	22814	15264810	
CII	21.25	18.55	19.9	19.85	3046	19.9	282	19.95	30	0.1	0.5	20	1377	143227	20	324	20.15	500	20.2	513	20	20.6	19.9	1426	82000	7191158	
CTD	74.1	64.5	69.3	73.6	507	73.8	250	74	17	4.8	6.93	74.1	4517	119762	0	0	0	0	0	0	74.1	74.1	69.6	1454	4458	195193	
CTG	24.75	21.55	23.15	22.3	5585	22.35	447	22.4	5330	-0.75	-3.24	22.4	71483	842099	22.5	2132	22.55	1594	22.6	25512	22.4	23.45	22.4	12477	6224	1410949	
DXG	12.35	10.75	11.55	11.05	8185	11.1	12967	11.15	12839	-0.4	-3.46	11.15	22843	470996	11.2	3768	11.25	11879	11.3	2395	11.15	11.65	11.15	75874	47018	4796758	
EIB	18.05	15.75	16.9	17.1	39561	17.15	515	17.2	1824	0.3	1.78	17.2	3225	47144	17.35	244	17.4	263	17.45	11	17.2	17.6	17	600	0	13284	
FLC	3.09	2.69	2.89	2.85	28281	2.86	15375	2.87	19879	-0.02	-0.69	2.87	24415	478665	2.88	19997	2.89	13349	2.9	65734	2.87	2.92	2.87	3545	55238	32892106	
FPT	52.2	45.4	48.8	47.9	680	47.95	2	48	1002	-0.8	-1.64	48	17416	209858	48.3	110	48.4	3	48.45	974	48	49.4	48	2189	2189	0	
GAS	80.1	69.7	74.9	74.8	1132	74.9	1011	75	5969	0.1	0.13	75	7677	114148	75.1	43	75.2	37	75.3	50	75	76.3	74.8	32174	2816	87456258	
GEX	19.2	16.7	17.95	17.15	5000	17.2	11196	17.25	19230	-0.7	-3.9	17.25	12592	414707	17.3	3012	17.35	1150	17.4	6516	17.25	18	17.25	540	8091	16544667	
GMD	21.55	18.75	20.15	19.4	1	19.5	392	19.6	1448	-0.55	-2.73	19.6	3517	38487	19.7	50	19.8	906	19.85	351	19.6	20.5	19.6	0	277	0	
HBC	9.66	8.4	9.03	9.02	120	9.03	3402	9.04	7560	0.01	0.11	9.04	36518	659370	9.05	130	9.08	1695	9.09	858	9.04	9.5	8.96	1497	5678	6659859	
HCM	21.2	18.5	19.85	18.65	8695	18.7	7079	18.75	1018	-1.05	-5.29	18.8	36750	401596	18.8	2459	18.9	3557	19	1500	18.8	20	18.7	18741	15662	14137347	
HDB	26.05	22.65	24.35	23.6	165	23.65	31	23.7	1948	-0.65	-2.67	23.7	10394	85080	23.9	235	24	1325	24.1	2351	23.7	24.8	23.7	6760	11712	8692872	
HPG	30.35	26.45	28.4	27.1	11681	27.15	297	27.2	11294	-1.2	-4.23	27.2	150961	1977914	27.3	1899	27.4	7233	27.45	3400	27.2	28.6	27.2	262674	559077	34103829	
HSG	10.55	9.2	9.89	9.99	16368	10	58781	10.05	30668	0.16	1.62	10.05	78769	1638724	10.1	17638	10.15	1800	10.2	31516	10.05	10.4	9.92	75262	27973	14635358	
KBC	15.2	13.3	14.25	13.75	2286	13.8	11945	13.85	7314	-0.35	-2.46	13.9	9558	288081	13.9	485	13.95	3785	14	10501	13.9	14.3	13.85	1980	11553	12830650	
MBB	18.8	16.4	17.6	17.2	9284	17.25	237067	17.3	757	-0.3	-1.7	17.3	66734	1081109	17.35	19243	17.4	8873	17.45	8917	17.3	17.8	17.3	42670	0	0	
MSN	66.8	58.2	62.5	62.3	187	62.4	129	62.5	528	0	0	62.5	12292	218908	62.6	100	62.7	64	62.8	222	62.5	64.6	62.5	32630	3257	11248562	
MWG	92.5	80.5	86.5	84.6	171	84.7	100	84.8	1020	-1.7	-1.97	84.8	16613	132090	85	75	85.4	1020	85.5	1668	84.8	87.4	84.8	0	0	0	
NLG	25.25	21.95	23.6	23	19371	23.05	1369	23.1	1850	-0.45	-1.91	23.15	10831	99053	23.15	2386	23.2	1834	23.3	403	23.15	24	23.15	10	1609	410435	
