VNSML
732.69
1.62	0.22
731.1	0	10570	0.18	
731.77	0.1	50879240	449.22	
732.08	0.14	52858900	466.82	
RAL	82.6	71.8	77.2	79	45	79.1	1	80	8	4.2	5.44	81.4	11	783	81	9	81.1	11	81.2	10	81.4	82	79	0	150	546362	
BSI	8.45	7.35	7.9	8.04	55	8.1	3	8.13	2	0.23	2.91	8.13	42	1061	8.15	467	8.2	276	8.25	368	0	8.15	7.98	0	42	4950281	
DHM	8.33	7.25	7.79	0	0	0	0	0	0	-0.54	-6.93	7.25	23	43714	7.25	2329	7.35	1479	7.4	1747	7.25	7.75	7.25	0	0	1531338	
BFC	13.55	11.85	12.7	13.1	1943	13.15	2000	13.2	300	0.55	4.33	13.25	5099	96816	13.25	1873	13.3	1770	13.35	2744	13.25	13.35	12.9	4455	30	2587319	
TDH	9.51	8.27	8.89	8.78	1032	8.79	201	8.8	1589	-0.09	-1.01	8.8	1663	52361	8.82	100	8.83	1000	8.84	1472	8.8	8.96	8.8	69	3649	1723879	
VPG	20.95	18.25	19.6	19.3	3	19.4	1	19.5	1	0.1	0.51	19.7	267	1155	19.8	60	19.9	55	20	168	19.7	19.7	19.2	0	45	1294498	
ITC	14.05	12.25	13.15	0	0	12.25	12	12.5	501	-0.2	-1.52	12.95	3	34	12.95	37	13.05	2	13.1	30	12.95	12.95	12.5	0	0	3518730	
UIC	40	34.8	41.4	37	63	37.2	30	37.4	280	-3.8	-9.18	37.6	391	2937	37.6	116	37.9	70	38	467	37.6	37.6	36.8	1127	0	231042	
CNG	22.45	19.55	21	21.15	1	21.2	1144	21.3	10	0.5	2.38	21.5	101	9509	21.5	474	21.7	77	21.8	1	21.5	22	21	0	0	757255	
HHS	4.14	3.6	3.87	3.93	1202	3.94	1247	3.95	602	0.08	2.07	3.95	11308	210512	3.96	2310	3.97	1450	3.98	10	3.95	3.99	3.85	17356	2667	12582228	
CCL	7.97	6.93	7.45	7.35	70	7.4	251	7.41	40	0	0	7.45	19	23838	7.45	11	7.52	450	7.54	300	7.45	7.75	7.2	300	0	2111836	
HAP	3.39	2.95	3.17	3.1	725	3.11	598	3.12	502	-0.02	-0.63	3.15	100	2457	3.15	700	3.16	616	3.17	959	0	3.16	3.11	0	144	2327244	
HAX	12.35	10.75	11.55	11.4	661	11.45	20	11.5	3	0.05	0.43	11.6	30	2829	11.6	2866	11.65	176	11.7	445	11.6	11.6	11.45	0	0	1539607	
