HNXMAN
180.68
1.64	0.92
4715800	62.33	
CTP	3.3	2.7	3	0	0	2.8	430	2.9	440	0.1	3.33	3.1	10	2590	3.1	770	3.2	220	3.3	190	3.3	2.9	3.02	0	0	583701	0	0	
CTT	10.5	8.7	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6	0	0	228970	0	0	
CTB	34.6	28.4	31.5	29	20	29.5	200	29.8	20	0	0	0	0	0	33	100	34.6	50	0	0	0	0	31.5	0	0	586225	0	0	
PMP	8.9	7.3	8.1	7.7	60	7.8	10	8	10	0	0	0	0	0	8.9	10	0	0	0	0	0	0	8.1	0	0	203380	0	0	
PMS	18.7	15.3	17	0	0	15.3	30	15.5	900	-1.5	-8.82	15.5	100	370	17	200	17.1	280	17.4	50	15.5	15.3	15.43	0	0	315545	0	0	
TTC	13.2	10.8	12	0	0	0	0	10.8	30	-1.1	-9.17	10.9	10	10	12	90	0	0	0	0	10.9	10.9	10.9	0	0	259298	0	0	
NHP	0.5	0.3	0.4	0	0	0	0	0.3	102000	-0.1	-25	0.3	30	2120	0.4	32490	0.5	16560	0	0	0.4	0.3	0.3	0	0	1335938	0	0	
NET	52.5	43.1	47.8	44.2	20	45	190	45.3	20	-0.4	-0.84	47.4	10	100	50.4	50	50.5	110	51	60	47.4	47.4	47.4	0	0	1080076	0	0	
VTS	31.3	25.7	28.5	0	0	0	0	0	0	0	0	0	0	0	25.7	190	28	680	28.5	10	0	0	28.5	0	0	52936	0	0	
PHN	27	22.2	24.6	22.5	30	25	200	25.1	200	0	0	0	0	0	27	150	0	0	0	0	0	0	24.6	0	0	8	0	0	
VTL	17.9	14.7	16.3	0	0	0	0	14.7	10	-1.6	-9.82	14.7	10	10	17.9	10	0	0	0	0	14.7	14.7	14.7	0	0	243261	0	0	
HCC	11.5	9.5	10.5	10	60	10.1	170	10.4	100	0	0	10.5	10	70	10.5	40	10.6	200	10.8	60	10.5	10.5	10.5	0	0	221080	0	0	
VIT	15.9	13.1	14.5	13.9	50	14	840	14.1	20	-0.1	-0.69	14.4	10	50	14.4	100	14.5	730	14.6	220	14.4	14.4	14.4	0	0	944950	0	0	
KTS	9	7.4	8.2	7.5	20	8.1	200	8.2	10	-0.1	-1.22	8.1	10	10	9	450	0	0	0	0	8.1	8.1	8.1	0	0	192493	0	0	
TBX	24.5	20.1	22.3	0	0	0	0	0	0	0	0	0	0	0	22	300	0	0	0	0	0	0	22.3	0	0	73981	0	0	
L35	7.3	6.1	6.7	6.1	30	6.2	50	6.7	50	0	0	0	0	0	7.3	10	0	0	0	0	0	0	6.7	0	0	159972	0	0	
TDT	10.8	9	9.9	9.7	550	9.8	660	9.9	200	0.1	1.01	10	30	3310	10	2280	10.1	450	10.2	1390	10	9.7	9.88	250	0	569161	0	0	
VHL	27.2	22.4	24.8	25.7	20	26.5	40	27.2	190	2.4	9.68	27.2	30	1590	0	0	0	0	0	0	27.2	25.6	26.95	0	0	1174192	0	0	
VHE	6	5	5.5	5.1	290	5.2	10	5.3	110	0.1	1.82	5.6	10	620	5.6	280	5.9	140	6	600	5.6	5.3	5.3	0	0	0	0	0	
VCS	73.7	60.3	67	67	4320	67.1	510	67.2	30	0.3	0.45	67.3	100	21490	67.3	150	67.4	110	67.5	830	68.1	66.9	67.19	310	0	7417710	0	0	
VDL	25.3	20.7	23	0	0	0	0	21	50	0	0	0	0	0	23	10	25	20	0	0	0	0	23	0	0	706285	0	0	
NBW	29.2	24	26.6	0	0	0	0	25.6	50	-0.6	-2.26	26	30	50	26.5	30	26.6	320	27	300	28.1	26	26.54	0	0	225960	0	0	
NBP	13.2	10.8	12	0	0	0	0	10.8	300	0	0	0	0	0	12.3	170	12.4	30	12.5	40	0	0	12	0	0	530279	0	0	
PDB	8.8	7.2	8	7.6	150	7.7	10	7.8	10	0	0	0	0	0	8	10	8.1	90	8.2	200	0	0	8	0	0	355877	0	0	
PBP	7.5	6.3	6.9	0	0	6.3	100	6.8	250	0.1	1.45	7	10	370	7	40	7.2	450	7.3	450	7.4	6.8	6.85	0	0	230901	0	0	
CET	1.9	1.7	1.8	0	0	0	0	1.7	2720	0	0	1.8	100	9110	1.8	700	1.9	4570	0	0	1.9	1.8	1.8	10	10	295890	0	0	
THB	9.1	7.5	8.3	8	300	8.3	70	8.4	10	0.4	4.82	8.7	10	20	8.8	60	9.1	250	0	0	8.7	8.3	8.5	10	0	513383	0	0	
QNC	3.4	2.8	3.1	3.2	70	3.3	100	3.4	400	0.3	9.68	3.4	90	110	0	0	0	0	0	0	3.4	3.2	3.38	0	0	968113	0	0	
MCC	12.7	10.5	11.6	0	0	0	0	11.6	150	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6	0	0	240366	0	0	
BLF	3	2.6	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	536148	0	0	
MBG	6.9	5.7	6.3	6.1	1690	6.2	4900	6.3	3540	0.1	1.59	6.4	290	78900	6.4	3220	6.5	3750	6.6	6890	6.6	6	6.38	0	0	2111227	0	0	
VBC	19	15.6	17.3	16	20	16.1	50	17	200	0	0	0	0	0	18.5	80	18.6	100	0	0	0	0	17.3	0	0	349843	0	0	
DZM	3.3	2.7	3	3.1	1220	3.3	3640	0	3680	0.3	10	3.3	800	3690	0	0	0	0	0	0	3.3	3.3	3.3	0	0	209329	0	0	
BTS	4.7	3.9	4.3	0	0	3.9	10	4	200	0	0	0	0	0	4.3	110	4.6	60	4.7	70	0	0	4.3	0	0	5863673	0	0	
MIM	13.5	11.1	12.3	0	0	0	0	0	0	0	0	0	0	0	11.1	250	0	0	0	0	0	0	12.3	0	0	165835	0	0	
SDN	32.2	26.4	29.3	0	0	0	0	0	0	0	0	0	0	0	29.3	10	0	0	0	0	0	0	29.3	0	0	36143	0	0	
SDG	35.6	29.2	32.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.4	0	0	330987	0	0	
SAF	55	45	50	45	120	46	300	46.1	60	-4	-8	46	10	80	49	10	50	20	52.6	20	46	46	46	0	0	359611	0	0	
NTH	30.8	25.2	28	0	0	26	50	27	100	0	0	28	50	50	28.5	50	29	100	29.5	100	28	28	28	0	0	529300	0	0	
HHC	111.1	90.9	101	0	0	0	0	0	0	0	0	0	0	0	105	30	0	0	0	0	0	0	101	0	0	799044	0	0	
NST	18.4	15.2	16.8	0	0	0	0	0	0	0	0	0	0	0	15.2	7000	17	500	17.8	40	0	0	16.8	0	0	448674	0	0	
HHP	13.4	11	12.2	11.5	3450	11.6	3220	11.7	1320	-0.4	-3.28	11.8	30	16900	11.8	570	11.9	420	12	390	12.2	11.7	11.87	0	0	851793	0	0	
NTP	38.3	31.5	34.9	35.2	330	35.3	30	35.4	40	0.6	1.72	35.5	50	14340	35.5	260	35.6	1540	35.7	2040	35.7	35	35.32	8020	0	2961479	0	0	
QHD	23.1	18.9	21	0	0	19.2	290	19.4	200	-1.8	-8.57	19.2	10	10	22	100	22.1	100	0	0	19.2	19.2	19.2	0	0	267430	0	0	
HTP	8.8	7.2	8	7.3	80	7.4	30	8	180	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	88044	0	0	
SJ1	27.5	22.5	25	0	0	0	0	0	0	0	0	0	0	0	22.5	1970	27	60	27.5	130	0	0	25	0	0	1029806	0	0	
SIC	9.4	7.8	8.6	0	0	7.9	20	8.2	10	0.2	2.33	8.8	10	2090	8.8	1130	8.9	400	9	740	8.8	8.6	8.78	0	0	1168848	0	0	
SHE	19.8	16.2	18	17.1	20	17.9	40	18	320	0	0	0	0	0	18.6	10	18.9	100	19	200	0	0	18	0	0	229040	0	0	
X20	8.8	7.2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	845040	0	0	
SEB	31.3	25.7	28.5	28.5	230	28.7	50	29	1000	1.9	6.67	30.4	20	120	30.5	120	30.8	50	31	80	30.4	30.4	30.4	0	0	1563244	0	0	
DHP	11.7	9.7	10.7	0	0	0	0	0	0	0	0	0	0	0	11.4	20	11.5	800	11.7	380	0	0	10.7	0	0	414397	0	0	
NGC	2.7	2.3	2.5	0	0	0	0	0	0	0	0	2.5	10	890	2.5	1280	2.7	260	0	0	2.5	2.3	2.3	0	0	81496	0	0	
NHC	38.1	31.3	34.7	0	0	0	0	31.3	10	0	0	0	0	0	34	120	34.5	50	35	480	0	0	34.7	0	0	97297	0	0	
CPC	17.1	14.1	15.6	14.2	70	14.5	10	14.7	20	-0.3	-1.92	15.3	10	40	15.4	50	15.6	10	15.8	10	15.3	15.3	15.3	0	0	127917	0	0	
TSB	7.7	6.3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	330508	0	0	
ALT	13	10.8	11.9	0	0	0	0	10.8	30	0	0	0	0	0	13	200	0	0	0	0	0	0	11.9	0	0	282665	0	0	
PGN	11.7	9.7	10.7	0	0	0	0	10	200	0	0	0	0	0	10.9	90	11	40	0	0	0	0	10.7	0	0	161270	0	0	
TPP	14.6	12	13.3	0	0	0	0	0	0	0	0	0	0	0	14.6	100	0	0	0	0	0	0	13.3	0	0	971887	0	0	
VTH	11.5	9.5	10.5	0	0	0	0	0	0	0	0	0	0	0	11.5	10	0	0	0	0	0	0	10.5	0	0	243990	0	0	
TPH	9.3	7.7	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5	0	0	98452	0	0	
HDA	9.9	8.1	9	8.6	3460	8.7	3520	8.8	860	-0.1	-1.11	8.9	50	28200	8.9	400	9	960	9.1	820	9.1	8.8	8.84	0	0	497037	0	0	
PSW	7.3	6.1	6.7	0	0	0	0	6.1	100	0	0	0	0	0	7.3	60	0	0	0	0	0	0	6.7	0	0	817960	0	0	
LM7	4.2	3.6	3.9	0	0	0	0	0	0	-0.3	-7.69	3.6	20	30	3.6	800	3.8	30	3.9	350	3.6	3.6	3.6	0	0	244670	0	0	
S74	4.7	3.9	4.3	0	0	0	0	4.3	160	0	0	4.3	500	1000	4.6	500	0	0	0	0	4.3	4.3	4.3	0	0	308588	0	0	
HAD	15.6	12.8	14.2	13.8	500	13.9	10	14.1	300	0	0	14.2	70	410	14.3	100	14.5	80	14.6	880	14.3	14.2	14.2	0	0	156539	0	0	
PSE	7.9	6.5	7.2	0	0	0	0	6.5	100	0	0	0	0	0	7.3	50	7.4	10	7.5	10	0	0	7.2	0	0	556000	0	0	
PPS	7.8	6.4	7.1	6.5	10	6.6	50	6.9	10	0	0	7.1	10	2610	7.1	1010	7.4	30	7.8	1470	7.1	7.1	7.1	2500	0	195508	0	0	
GKM	19.4	16	17.7	17.2	370	17.3	110	17.4	40	0	0	17.7	30	4320	17.7	1200	17.8	940	17.9	790	17.7	17.5	17.57	0	0	729301	0	0	
VGS	8.9	7.3	8.1	7.6	810	7.9	410	8	120	-0.1	-1.23	8	80	5790	8.1	2570	8.2	3170	8.3	1360	8.2	7.9	8.04	0	0	1997545	0	0	
L43	2.9	2.5	2.7	0	0	0	0	0	0	0	0	0	0	0	2.5	100	2.9	150	0	0	0	0	2.7	0	0	171450	0	0	
EBA	9.9	8.1	9	0	0	9	20	9.9	60	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1550000	0	0	
CLH	18.9	15.5	17.2	17	200	17.1	10	17.2	20	0.6	3.49	17.8	100	320	17.5	40	17.8	20	17.9	300	17.8	17.2	17.46	0	0	488530	0	0	
NAG	5.1	4.3	4.7	0	0	4.3	850	4.4	710	-0.2	-4.26	4.5	30	3560	4.5	470	4.6	100	4.7	730	4.7	4.5	4.6	0	0	710567	0	0	
TNG	15.1	12.5	13.8	13.6	9990	13.7	6620	13.8	11060	0	0	13.8	30	119240	13.9	1490	14	7300	14.1	5740	14.2	13.8	13.88	0	0	2767323	0	0	
CJC	18.8	15.4	17.1	0	0	0	0	0	0	0	0	0	0	0	17.1	1000	17.2	300	17.3	260	0	0	17.1	0	0	194710	0	0	
TKU	13.4	11	12.2	0	0	0	0	0	0	0.7	5.74	12.9	50	350	12.5	500	12.6	300	12.8	710	12.9	12.2	12.3	0	0	54256	0	0	
PCE	7.5	6.3	6.9	0	0	0	0	7.5	550	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0	0	450880	0	0	
