HNX
118.08
0.66	0.56
69808394	764.26	
AAV	6.3	5.3	5.8	5.6	3280	5.7	3530	5.8	720	0.1	1.72	5.9	20	46680	5.9	3870	6	5850	6.1	2190	5.9	5.6	5.72	0	0	0	
ACB	27.8	22.8	25.3	25	74570	25.1	23660	25.2	27300	-0.1	-0.4	25.2	50	402290	25.3	25820	25.4	59120	25.5	29230	25.4	24.9	25.11	0	1	0	
ACM	0.7	0.5	0.6	0	0	0	0	0.5	167830	-0.1	-16.67	0.5	3820	29630	0.6	155790	0.7	76150	0	0	0.6	0.5	0.51	0	0	2471768	
ADC	15.5	12.7	14.1	13.4	130	13.5	40	13.6	30	0	0	0	0	0	14.2	30	14.6	10	14.7	250	0	0	14.1	0	0	104819	
ALT	14.1	11.7	12.9	0	0	0	0	0	0	0	0	0	0	0	13	200	13.9	300	0	0	0	0	12.9	0	0	282665	
AMC	21.1	17.3	19.2	17.8	150	18	90	18.3	80	-0.2	-1.04	19	10	150	19	350	19.2	380	21.1	100	19	19	19	0	0	128530	
AME	8.1	6.7	7.4	0	0	6.7	50	6.9	100	0	0	0	0	0	7.9	50	0	0	0	0	0	0	7.4	0	0	1092630	
AMV	19.2	15.8	17.5	18.7	3180	18.8	5210	18.9	1270	1.5	8.57	19	10	119560	19	3350	19.1	1990	19.2	16430	19	17.4	18.31	1000	1010	1770137	
API	10.8	9	9.9	9.5	10	9.6	60	10.6	10	0.8	8.08	10.7	10	30	10.8	35460	0	0	0	0	10.7	9.6	10.3	10	0	177077	
APP	4.4	3.6	4	3.6	180	3.7	100	3.8	130	0	0	4	10	40	4	580	4.3	80	4.4	30	4	4	4	0	40	226431	
APS	2.5	2.1	2.3	2.1	3510	2.2	900	2.3	130	0.1	4.35	2.4	80	5710	2.4	820	2.5	3360	0	0	2.4	2.1	2.22	0	0	2750605	
ARM	30.3	24.9	27.6	0	0	0	0	25	20	0	0	0	0	0	0	0	0	0	0	0	0	0	27.6	0	0	126933	
ART	3	2.6	2.8	2.6	42980	2.7	75520	2.8	52540	0.1	3.57	2.9	90	163460	2.9	86770	3	172700	0	0	2.9	2.8	2.86	80	80	4206828	
ATS	29.3	24.1	26.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7	0	0	171480	
BAX	48.1	39.5	43.8	42.8	380	42.9	330	43	100	0	0	43.8	10	270	43.8	10	44	100	44.2	10	43.8	42.9	43.02	30	0	387460	
BBS	12.6	10.4	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	0	0	291494	
BCC	8.4	7	7.7	7.3	5130	7.4	6030	7.5	5250	-0.1	-1.3	7.6	230	17960	7.6	130	7.7	6550	7.8	2670	7.8	7.5	7.61	0	0	4911006	
BCF	58.3	47.7	53	0	0	0	0	0	0	0	0	0	0	0	52.8	70	53	250	0	0	0	0	53	0	0	0	
BDB	11.8	9.8	10.8	0	0	0	0	0	0	0	0	0	0	0	11	100	0	0	0	0	0	0	10.8	0	0	55197	
BED	36.3	29.7	33	30	10	32	100	33	90	0	0	33	10	10	0	0	0	0	0	0	33	33	33	0	0	147000	
BII	0.8	0.6	0.7	0	0	0.6	60260	0.7	20340	0	0	0.7	290	1850	0.8	65650	0	0	0	0	0.8	0.7	0.75	0	0	2470175	
BKC	6.1	5.1	5.6	5.5	50	5.6	20	5.7	50	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	573668	
BLF	3.3	2.7	3	0	0	2.7	910	3	10	0.2	6.67	3.2	10	2230	3.2	830	3.3	980	0	0	3.2	2.7	3.12	0	0	536148	
BPC	12.9	10.7	11.8	0	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0	11.8	0	0	178873	
BSC	16.7	13.7	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2	0	0	139186	
BST	15.9	13.1	14.5	0	0	0	0	13.1	10	0	0	14.5	100	100	15.3	110	15.5	120	15.9	80	14.5	14.5	14.5	0	0	53740	
BTS	4.4	3.6	4	3.8	80	3.9	10	4	40	0	0	4	400	460	4.3	20	4.4	30	0	0	4	4	4	0	0	5863673	
BTW	35.6	29.2	32.4	30.1	410	30.2	10	30.3	10	-2.3	-7.1	30.1	50	600	32.4	100	35.6	10	0	0	30.1	30.1	30.1	500	0	264611	
BVS	11.4	9.4	10.4	10.6	780	10.7	1120	10.8	490	0.6	5.77	11	530	16760	11	1790	11.1	50	11.2	70	11	10.2	10.55	1800	1000	1674807	
BXH	15.9	13.1	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5	0	0	147589	
C69	6.1	5.1	5.6	5.4	980	5.5	410	5.6	310	0	0	5.6	750	8900	5.7	1330	5.8	3700	5.9	2620	5.7	5.6	5.6	0	0	734960	
C92	4.6	3.8	4.2	0	0	0	0	3.8	390	-0.1	-2.38	4.1	10	1270	4.1	10	4.2	500	4.5	500	4.1	3.9	3.97	0	0	258285	
CAG	94.4	77.4	85.9	0	0	0	0	0	0	0	0	0	0	0	0	10	77.4	50	85.9	30	0	0	85.9	0	0	676200	
CAN	26.5	21.7	24.1	0	0	21.8	30	22	10	1.9	7.88	26	10	60	26.1	10	26.5	120	0	0	26	24.2	24.5	0	0	123068	
CAP	31.6	26	28.8	28.4	10	28.5	50	28.6	230	0.1	0.35	28.9	10	300	28.9	160	29	340	29.4	610	29	28.6	28.71	0	0	248198	
CDN	22	18	20	19	200	19.2	50	19.3	10	-0.5	-2.5	19.5	10	90	19.5	340	19.7	160	19.8	280	19.7	19.3	19.48	0	0	2739135	
