VN30
826.47
2.7	0.33
823.46	-0.04	22390	1.41	
825.52	0.21	134803660	2227.10	
825.54	0.21	147686540	2459.82	
BID	44.7	38.9	41.8	41.95	495	42	5169	42.05	17	0.3	0.72	42.1	9507	121616	42.1	109	42.15	1050	42.2	6801	42.1	42.2	41.25	26066	2862	49447760	
BVH	53.3	46.4	49.85	49.6	1770	49.65	631	49.7	111	-0.1	-0.2	49.75	3391	66934	49.75	253	49.8	1058	49.85	110	49.75	49.85	49.1	4337	18097	15337982	
CTD	77	67	72	73	785	73.1	194	73.2	357	1.2	1.67	73.2	1336	32322	73.3	30	73.4	321	73.5	138	73.2	75	72	1296	345	185866	
CTG	26.35	22.95	24.65	24.35	15457	24.4	20958	24.45	7142	-0.2	-0.81	24.45	68184	542430	24.5	1866	24.55	14972	24.6	9871	24.45	24.7	24.2	28062	24365	583815	
EIB	18.85	16.45	17.65	17.6	778	17.65	2953	17.7	196	0.05	0.28	17.7	6610	44798	17.8	8	17.85	26	17.9	371	17.7	18	17.65	5	1400	19025	
FPT	51.7	45.05	48.4	48.5	1360	48.55	5	48.6	85	0.3	0.62	48.7	20707	123620	48.7	5520	48.75	2803	48.8	7161	48.7	48.7	48.15	46016	45410	0	
GAS	83.4	72.6	78	76.7	923	76.8	1179	76.9	310	-1	-1.28	77	8066	88133	77	2448	77.5	230	77.6	482	77	78	76.5	3755	15673	87412541	
HDB	29.7	25.9	27.8	27.25	2432	27.3	650	27.35	101	-0.3	-1.08	27.5	6334	93187	27.5	1042	27.55	107	27.6	590	27.5	27.8	26.9	4079	14610	8657591	
HPG	28.45	24.75	26.6	26.9	9732	26.95	8287	27	6850	0.45	1.69	27.05	87888	1353206	27.05	25746	27.1	4062	27.15	3998	27.05	27.3	26.2	72748	486244	34942853	
MBB	19.25	16.75	18	17.75	30327	17.8	50523	17.85	27652	-0.1	-0.56	17.9	49180	686485	17.9	8282	17.95	10697	18	54508	17.9	18	17.8	5603	74923	0	
