HNXLCAP
164.35
-2.26	-1.36
62790200	702.14	
VCG	27.6	22.6	25.1	24.8	3310	24.9	640	25	450	0	0	25.1	60	6540	25.1	550	25.2	1090	25.3	210	25.1	24.8	24.97	0	720	21437939	0	0	
TNG	14.8	12.2	13.5	13.5	20560	13.6	8540	13.7	200	0.3	2.22	13.8	100	148210	13.8	3460	13.9	8780	14	13840	14.1	13.5	13.77	300	0	2767667	0	0	
CEO	8.2	6.8	7.5	7.4	8500	7.5	12880	7.6	800	0.2	2.67	7.7	7780	271980	7.7	28050	7.8	32000	7.9	17370	7.7	7.5	7.59	0	1000	8574242	0	0	
BCC	8	6.6	7.3	7.1	8810	7.2	6040	7.3	2260	0.1	1.37	7.4	40	10590	7.4	7570	7.5	4110	7.6	3500	7.4	7.3	7.32	0	0	4905886	0	0	
AMV	18.2	15	16.6	16.3	1280	16.4	11670	16.5	3800	0	0	16.6	200	26630	16.6	2970	16.7	6080	16.8	1760	16.7	16.4	16.6	400	0	1769428	0	0	
HHC	111.1	90.9	101	0	0	0	0	0	0	0	0	0	0	0	102	10	0	0	0	0	0	0	101	0	0	799044	0	0	
PVI	34.1	27.9	31	30.2	30	30.3	260	30.4	160	0	0	31	160	2470	31	130	31.1	300	31.2	200	31	30.4	30.68	1000	0	10699397	0	0	
OCH	8.1	6.7	7.4	6.7	300	7	200	7.2	150	-0.2	-2.7	7.2	50	50	7.9	100	8	290	0	0	7.2	7.2	7.2	0	0	9799570	0	0	
IVS	7.8	6.4	7.1	6.7	160	6.9	240	7	250	-0.1	-1.41	7	50	350	7.5	40	7.6	10	7.7	1730	7.1	7	7.07	0	230	1641253	0	0	
DL1	12.4	10.2	11.3	0	0	0	0	0	0	0	0	0	0	0	11.3	30	12	90	12.3	10	0	0	11.3	0	0	4853751	0	0	
CAG	94.4	77.4	85.9	0	0	0	0	0	0	0	0	0	0	0	0	10	77.4	50	85.9	30	0	0	85.9	0	0	676200	0	0	
TAR	32.1	26.3	29.2	28.5	3440	28.6	3130	28.7	1750	-0.2	-0.68	29	50	67440	29	400	29.1	530	29.2	2130	29.4	28.1	28.91	0	0	1714180	0	0	
DHT	50.6	41.4	46	45.1	100	45.2	500	45.3	230	-0.2	-0.43	45.8	10	1780	45.8	400	45.9	150	46	330	46	45.3	45.52	50	0	969325	0	0	
CTX	11	9	10	0	0	9	310	9.1	20	-0.6	-6	9.4	10	90	9.5	10	9.6	140	9.7	120	9.6	9.3	9.47	0	0	3865356	0	0	
VIX	5.6	4.6	5.1	4.7	2000	4.8	850	4.9	790	-0.2	-3.92	4.9	210	4550	5	110	5.1	1620	5.2	1140	5	4.9	4.95	0	0	5565390	0	0	
CTB	34.6	28.4	31.5	0	0	29	20	29.5	200	0	0	0	0	0	34	100	34.6	310	0	0	0	0	31.5	0	0	586225	0	0	
VHL	26.2	21.6	23.9	22.8	10	22.9	20	23.8	20	0	0	0	0	0	24.5	50	26	630	26.2	240	0	0	23.9	0	0	1174192	0	0	
PLC	19.4	16	17.7	17	3120	17.1	2290	17.2	690	-0.5	-2.82	17.2	300	36230	17.3	250	17.4	1380	17.5	960	17.8	17.2	17.46	0	510	3898257	0	0	
L14	73.7	60.3	67	66.1	110	66.2	10	66.4	220	-0.5	-0.75	66.5	10	2990	66.9	20	67	190	67.6	100	68.5	66.3	67.32	0	0	904803	0	0	
