VNSI
1,119.03
8.69	0.78
1110.78	0.04	15000	1.46	
1108.77	-0.14	46078500	1086.51	
1108.75	-0.14	52048530	1282.15	
BMP	50	43.55	46.8	46.4	729	46.5	1492	46.55	510	-0.25	-0.53	46.55	5481	30205	46.6	70	46.7	50	46.75	250	46.55	47	46.5	5803	1032	1653168	
CTD	74.5	64.9	69.7	68.5	270	68.6	50	68.8	30	-0.2	-0.29	69.5	2341	27482	69.5	230	69.6	750	69.7	731	69.5	70.5	68	1142	368	195706	
DCM	9.27	8.07	8.67	8.45	4830	8.46	159	8.47	1010	-0.18	-2.08	8.49	2749	111396	8.49	2511	8.5	1621	8.55	408	8.49	8.69	8.18	2141	844	24931470	
DPM	15.2	13.3	14.25	14	5889	14.05	4040	14.1	3993	-0.15	-1.05	14.1	12560	219950	14.15	710	14.2	8518	14.25	9290	14.1	14.4	14.1	2262	36555	14100678	
FPT	52.3	45.5	48.9	48.95	491	49	787	49.1	65	0.4	0.82	49.3	38543	200706	49.3	5099	49.35	4467	49.4	3037	49.3	49.3	48.85	0	0	0	
HCM	19.75	17.25	18.5	18.35	2948	18.4	7238	18.45	5237	0	0	18.5	3315	177140	18.5	343	18.55	125	18.6	2729	18.5	18.7	18.4	1636	50200	14077682	
MBB	18.5	16.1	17.3	17.45	1011	17.5	8418	17.55	200	0.3	1.73	17.6	95217	873349	17.6	38772	17.65	33863	17.7	140323	17.6	17.65	17.25	0	0	0	
NT2	22.25	19.35	20.8	20.5	3034	20.55	640	20.6	446	-0.2	-0.96	20.6	2484	17802	20.7	482	20.75	781	20.8	2073	20.6	21	20.6	0	0	8999610	
NVL	56.8	49.4	53.1	53	1739	53.1	310	53.2	3900	0.4	0.75	53.5	20914	175298	53.5	3409	53.6	4157	53.7	2945	53.5	53.8	52.1	2264	1371	31413367	
PAN	23.95	20.85	22.4	21.8	1692	21.9	202	22	577	-0.4	-1.79	22	120	3897	22.15	200	22.3	200	22.4	100	22	22.5	22	150	1000	1033628	
PNJ	68.4	59.6	64	63.3	731	63.4	360	63.6	13	0	0	64	14612	138080	64	3149	64.1	4	64.2	203	64	64	63	0	0	0	
PVD	11.7	10.2	10.95	10.65	343	10.7	8010	10.75	5148	-0.15	-1.37	10.8	44573	647414	10.8	824	10.85	2795	10.9	9302	10.8	11.15	10.8	100	199	15385870	
REE	33.55	29.25	31.4	31.4	1	31.45	100	31.6	100	0.4	1.27	31.8	9155	51586	31.8	1306	31.85	10	31.9	596	31.8	31.8	31.2	0	0	0	
SBT	15.95	13.95	14.95	14.9	6811	14.95	9006	15	100	0.15	1	15.1	18163	239237	15.1	1639	15.15	13138	15.2	10245	15.1	15.15	14.85	4211	3376	55289387	
SSI	15.3	13.3	14.3	14.2	12280	14.25	2480	14.3	5011	0.05	0.35	14.35	21226	331449	14.35	5568	14.4	14893	14.45	23228	14.35	14.5	14.2	9077	15402	29842810	
STB	11.1	9.68	10.4	10.3	54721	10.35	15632	10.4	11978	0.1	0.96	10.5	127370	1019627	10.5	47377	10.55	59155	10.6	67967	10.5	10.55	10.25	5087	27830	27291071	
VIC	103.3	89.9	96.6	96.9	165	97	220	97.1	1	1.4	1.45	98	26219	67438	98	1488	98.1	182	98.2	409	98	98	96.9	31901	56464	76722384	
VJC	121.6	105.8	113.7	113.7	55	113.8	57	114	1	1.3	1.14	115	14521	45216	115	2900	115.3	15	115.5	140	115	115	113.6	1745	10072	6166375	
VNM	121.9	106.1	114	114.3	1374	114.4	600	114.5	401	1	0.88	115	31864	158209	115	1245	115.1	24	115.2	340	115	115	113.5	102974	45008	71964498	
VPB	26.3	22.9	24.6	24.5	221	24.55	2	24.6	19	0.1	0.41	24.7	105576	669372	24.7	15055	24.75	5883	24.8	10541	24.7	24.75	24.15	15245	500	53210	
