HNX30
208.86
-0.89	-0.42
54529000	632.60	
VC3	18	14.8	16.4	16.1	810	16.2	680	16.3	580	0	0	16.4	190	15080	16.4	200	16.5	1230	16.6	1140	16.5	16.3	16.43	0	0	2988123	0	0	
SHS	9.6	8	8.8	8.4	24420	8.5	20380	8.6	8730	-0.1	-1.14	8.7	40	260190	8.7	9050	8.8	22660	8.9	15730	8.9	8.5	8.66	80	5400	8393673	0	0	
ACB	24.4	20	22.2	22.1	34930	22.2	32070	22.3	23250	0.2	0.9	22.4	20	462040	22.4	6110	22.5	11170	22.6	11140	22.7	21.9	22.42	0	0	0	0	0	
SLS	57.6	47.2	52.4	52.7	10	52.8	50	52.9	10	2.2	4.2	54.6	10	2690	54.6	10	54.8	50	54.9	20	54.9	52	53.08	110	0	443620	0	0	
NRC	9.2	7.6	8.4	8.4	1710	8.5	870	8.6	830	0.2	2.38	8.6	10	6430	8.9	80	9	250	9.1	950	9	8.4	8.96	10	0	669325	0	0	
KLF	2.2	1.8	2	0	0	1.8	596680	1.9	900	-0.1	-5	1.9	30	282940	2	212190	2.1	201460	2.2	369730	2	1.8	1.9	0	0	7979725	0	0	
VGS	8.6	7.2	7.9	7.7	30	7.8	100	7.9	520	0.1	1.27	8	10	1080	8	3040	8.1	620	8.2	3400	8	7.6	7.92	0	0	1997555	0	0	
DGC	35.5	29.1	32.3	32.1	310	32.2	360	32.3	190	0	0	32.3	160	18540	32.5	140	32.6	900	32.7	330	32.5	31.9	32.2	0	0	6227290	0	0	
TVC	31.5	25.9	28.7	31.4	4410	31.5	6410	0	1780	2.8	9.76	31.5	290	45700	0	0	0	0	0	0	31.5	28.6	29.97	0	0	1960658	0	0	
BVS	9.9	8.1	9	8.6	4210	8.7	5160	8.8	1400	-0.1	-1.11	8.9	290	16800	8.9	1270	9	4310	9.1	1590	9	8.8	8.88	1000	8800	1654847	0	0	
VCS	72	59	65.5	65.4	40	65.5	1540	65.6	240	0.1	0.15	65.6	40	36920	65.7	30	65.8	100	66	200	67.5	65	66.45	180	20	7418551	0	0	
VCG	27.6	22.6	25.1	24.8	3310	24.9	640	25	450	0	0	25.1	60	6540	25.1	550	25.2	1090	25.3	210	25.1	24.8	24.97	0	720	21437939	0	0	
MBS	10.5	8.7	9.6	9.3	260	9.4	2020	9.5	5470	-0.1	-1.04	9.5	10	14380	9.6	1150	9.7	980	9.8	1010	9.6	9.5	9.58	0	0	8045509	0	0	
L14	73.7	60.3	67	66.1	110	66.2	10	66.4	220	-0.5	-0.75	66.5	10	2990	66.9	20	67	190	67.6	100	68.5	66.3	67.32	0	0	904803	0	0	
DP3	82.5	67.5	75	81	120	82	100	82.4	90	7.4	9.87	82.4	10	6330	82.5	240	0	0	0	0	82.5	75.2	81.99	310	0	417204	0	0	
PVI	34.1	27.9	31	30.2	30	30.3	260	30.4	160	0	0	31	160	2470	31	130	31.1	300	31.2	200	31	30.4	30.68	1000	0	10699397	0	0	
PVC	5.9	4.9	5.4	5.1	1960	5.2	8280	5.3	6200	0	0	5.4	20	14640	5.4	230	5.5	80390	5.6	4200	5.4	5.3	5.39	0	0	1889874	0	0	
DTD	13.5	11.1	12.3	12	2300	12.1	670	12.2	1240	-0.1	-0.81	12.2	40	4730	12.3	290	12.4	1450	12.5	2010	12.4	12.2	12.31	0	0	1202579	0	0	
NDN	18.7	15.3	17	16.7	2350	16.8	2820	16.9	1230	0	0	17	140	17090	17	1310	17.1	4690	17.2	3810	17.1	16.8	16.96	0	0	2318237	0	0	
LHC	77.4	63.4	70.4	63.7	100	64	100	69	50	-0.2	-0.28	70.2	60	980	69.9	20	70	340	70.2	50	70.3	69.5	70.01	0	0	94456	0	0	
VMC	10.6	8.8	9.7	9.6	290	9.7	760	9.8	10	0.3	3.09	10	10	2700	10	260	10.2	20	10.4	270	10	9.6	9.66	0	0	921000	0	0	
HUT	2.2	1.8	2	0	0	1.8	144020	1.9	263320	0	0	2	300	669940	2	9940	2.1	201400	2.2	264430	2.1	1.9	2	0	1540	12144527	0	0	
PVS	14.1	11.7	12.9	12.6	5250	12.7	26590	12.8	77330	0	0	12.9	290	492840	12.9	12090	13	27820	13.1	58990	13.1	12.8	12.95	0	3000	17368104	0	0	
TNG	14.8	12.2	13.5	13.5	20560	13.6	8540	13.7	200	0.3	2.22	13.8	100	148210	13.8	3460	13.9	8780	14	13840	14.1	13.5	13.77	300	0	2767667	0	0	
SHB	14.4	11.8	13.1	11.8	234590	11.9	93990	12	40040	-1.1	-8.4	12	20	2626730	12.2	200	12.3	10130	12.4	11230	12.5	11.8	11.86	1638	19743	34380963	0	0	
PVB	15.9	13.1	14.5	14	1790	14.1	540	14.2	260	-0.3	-2.07	14.2	10	10250	14.3	600	14.4	310	14.5	710	14.7	14.1	14.27	0	0	1057591	0	0	
DDG	29.2	24	26.6	26.3	440	26.4	430	26.5	120	0	0	26.6	10	9370	26.6	40	26.7	150	26.8	220	26.9	26.1	26.49	0	0	1199990	0	0	
CAP	37.1	30.5	33.8	33.2	10	33.5	20	33.6	10	-0.2	-0.59	33.6	90	540	33.7	60	33.8	570	33.9	440	33.9	33.4	33.7	0	0	247998	0	0	
CEO	8.2	6.8	7.5	7.4	8500	7.5	12880	7.6	800	0.2	2.67	7.7	7780	271980	7.7	28050	7.8	32000	7.9	17370	7.7	7.5	7.59	0	1000	8574242	0	0	
DHT	50.6	41.4	46	45.1	100	45.2	500	45.3	230	-0.2	-0.43	45.8	10	1780	45.8	400	45.9	150	46	330	46	45.3	45.52	50	0	969325	0	0	
