VNX50
1328.9
4.45	0.33
0	0	0	0	
1332.28	0.59	121442321	2590.24	
1332.23	0.58	135098621	2936.09	
ACB	25.1	20.7	22.9	22.7	39640	22.8	68550	22.9	3930	0	0	22.9	400	239260	23	16100	23.1	18890	23.2	21280	22.9	23	22.7	0	0	0	
BVH	53.9	46.9	50.4	49.8	1792	49.85	1358	49.9	5218	-0.45	-0.89	49.95	4473	86584	49.95	386	50	200	50.2	464	49.95	50.4	49.7	4020	16318	15294609	
CII	21.2	18.5	19.85	19.2	4973	19.25	8137	19.3	1223	-0.55	-2.77	19.3	9616	164517	19.35	567	19.4	1402	19.45	1118	19.3	19.9	19.2	124	76893	7329526	
CTD	82.1	71.5	76.8	75.6	33	75.7	49	76	337	-0.8	-1.04	76	1137	23850	76.3	263	76.4	100	76.5	20	76	76.8	75	811	537	188914	
CTG	24.1	21	22.55	22.4	14540	22.45	13671	22.5	20284	-0.05	-0.22	22.5	49461	356163	22.6	820	22.65	6972	22.7	9084	22.5	22.7	22.45	51951	4888	1237138	
DXG	12.05	10.55	11.3	11.15	22668	11.2	9809	11.25	1349	0	0	11.3	10601	269162	11.3	20554	11.35	3784	11.4	15528	11.3	11.3	11.15	58268	5200	4609459	
EIB	18.05	15.75	16.9	17.2	204	17.25	993	17.3	1899	0.4	2.37	17.3	2002	36245	17.4	70	17.5	279	17.55	370	17.3	17.6	17	3	1422	12899	
FLC	3.08	2.68	2.88	2.86	121260	2.87	31886	2.88	39152	0.01	0.35	2.89	22763	397115	2.89	49840	2.9	93605	2.91	18534	2.89	2.89	2.86	18622	3506	32901079	
FPT	51.3	44.65	48	47.85	1034	47.9	2447	47.95	165	-0.05	-0.1	47.95	9030	134617	48	211	48.05	227	48.1	2199	47.95	48.1	47.5	2189	2189	0	
GAS	79	68.8	73.9	74.1	622	74.2	1517	74.3	2800	0.5	0.68	74.4	2594	37261	74.4	450	74.5	2724	74.6	2353	74.4	74.5	73.7	10294	2202	87473891	
GEX	18.45	16.05	17.25	17.35	11076	17.4	9464	17.45	6276	0.2	1.16	17.45	9384	241612	17.5	9635	17.55	1185	17.6	1179	17.45	17.45	17.05	6202	4973	16547658	
GMD	20.95	18.25	19.6	19.45	680	19.5	508	19.55	1	0	0	19.6	2440	33087	19.6	2865	19.65	300	19.7	617	19.6	19.75	19.4	277	277	0	
HBC	9.69	8.43	9.06	8.85	5339	8.86	3570	8.87	8747	-0.19	-2.1	8.87	15485	386048	8.88	2212	8.9	796	8.91	4500	8.87	9.06	8.87	0	17544	6666394	
